service_id,date,exception_type
SV2 UIMF V1,20200910,1
SV2 UIMF V1,20200911,1
SV2 UIMF V1,20200914,1
SV2 UIMF V1,20200915,1
SV2 UIMF V1,20200916,1
SV2 UIMF V1,20200917,1
SV2 UIMF V1,20200918,1
SV2 UIMF V1,20200921,1
SV2 UIMF V1,20200922,1
SV2 UIMF V1,20200923,1
SV2 UIMF V1,20200924,1
SV2 UIMF V1,20200925,1
SV2 UIMF V1,20200928,1
SV2 UIMF V1,20200929,1
SV2 UIMF V1,20200930,1
SV2 UIMF V1,20201001,1
SV2 UIMF V1,20201002,1
SV2 UIMF V1,20201005,1
SV2 UIMF V1,20201006,1
SV2 UIMF V1,20201007,1
SV2 UIMF V1,20201008,1
SV2 UIMF V1,20201009,1
SV2 UIMF V1,20201012,1
SV2 UIMF V1,20201013,1
SV2 UIMF V1,20201014,1
SV2 UIMF V1,20201015,1
SV2 UIMF V1,20201016,1
SV2 UIMF V1,20201019,1
SV2 UIMF V1,20201020,1
SV2 UIMF V1,20201021,1
SV2 UIMF V1,20201022,1
SV2 UIMF V1,20201023,1
SV2 UIMF V1,20201026,1
SV2 UIMF V1,20201027,1
SV2 UIMF V1,20201028,1
SV2 UIMF V1,20201029,1
SV2 UIMF V1,20201030,1
SV2 UIMF V1,20201102,1
SV2 UIMF V1,20201103,1
SV2 UIMF V1,20201104,1
SV2 UIMF V1,20201105,1
SV2 UIMF V1,20201106,1
SV2 UIMF V1,20201109,1
SV2 UIMF V1,20201110,1
SV2 UIMF V1,20201111,1
SV2 UIMF V1,20201112,1
SV2 UIMF V1,20201113,1
I1NONUISA,20201121,1
I1NONUISA,20201128,1
I1NONUISA,20201205,1
I1NONUISA,20201212,1
I1NONUISA,20201219,1
GN1 MF,20201116,1
GN1 MF,20201117,1
GN1 MF,20201118,1
GN1 MF,20201119,1
GN1 MF,20201120,1
GN1 MF,20201123,1
GN1 MF,20201124,1
GN1 MF,20201125,1
GN1 MF,20201127,1
GN1 MF,20201130,1
GN1 MF,20201201,1
GN1 MF,20201202,1
GN1 MF,20201203,1
GN1 MF,20201204,1
GN1 MF,20201207,1
GN1 MF,20201208,1
GN1 MF,20201209,1
GN1 MF,20201210,1
GN1 MF,20201211,1
GN1 MF,20201214,1
GN1 MF,20201215,1
GN1 MF,20201216,1
GN1 MF,20201217,1
GN1 MF,20201218,1
R3SA,20201114,1
R3SA,20201121,1
R3SA,20201128,1
R3SA,20201205,1
R3SA,20201212,1
R3SA,20201219,1
BZ2 MF1,20200817,1
BZ2 MF1,20200818,1
BZ2 MF1,20200819,1
BZ2 MF1,20200820,1
BZ2 MF1,20200821,1
BZ2 MF1,20200824,1
BZ2 MF1,20200825,1
BZ2 MF1,20200826,1
BZ2 MF1,20200827,1
BZ2 MF1,20200828,1
BZ2 MF1,20200831,1
BZ2 MF1,20200901,1
BZ2 MF1,20200902,1
BZ2 MF1,20200903,1
BZ2 MF1,20200904,1
BZ2 MF1,20200908,1
BZ2 MF1,20200909,1
BZ2 MF1,20200910,1
BZ2 MF1,20200911,1
BZ2 MF1,20200914,1
BZ2 MF1,20200915,1
BZ2 MF1,20200916,1
BZ2 MF1,20200917,1
BZ2 MF1,20200918,1
BZ2 MF1,20200921,1
BZ2 MF1,20200922,1
BZ2 MF1,20200923,1
BZ2 MF1,20200924,1
BZ2 MF1,20200925,1
BZ2 MF1,20200928,1
BZ2 MF1,20200929,1
BZ2 MF1,20200930,1
BZ2 MF1,20201001,1
BZ2 MF1,20201002,1
BZ2 MF1,20201005,1
BZ2 MF1,20201006,1
BZ2 MF1,20201007,1
BZ2 MF1,20201008,1
BZ2 MF1,20201009,1
BZ2 MF1,20201012,1
BZ2 MF1,20201013,1
BZ2 MF1,20201014,1
BZ2 MF1,20201015,1
BZ2 MF1,20201016,1
BZ2 MF1,20201019,1
BZ2 MF1,20201020,1
BZ2 MF1,20201021,1
BZ2 MF1,20201022,1
BZ2 MF1,20201023,1
BZ2 MF1,20201026,1
BZ2 MF1,20201027,1
BZ2 MF1,20201028,1
BZ2 MF1,20201029,1
BZ2 MF1,20201030,1
BZ2 MF1,20201102,1
BZ2 MF1,20201103,1
BZ2 MF1,20201104,1
BZ2 MF1,20201105,1
BZ2 MF1,20201106,1
BZ2 MF1,20201109,1
BZ2 MF1,20201110,1
BZ2 MF1,20201111,1
BZ2 MF1,20201112,1
BZ2 MF1,20201113,1
BZ2 MF1,20201116,1
BZ2 MF1,20201117,1
BZ2 MF1,20201118,1
BZ2 MF1,20201119,1
BZ2 MF1,20201120,1
BZ2 MF1,20201123,1
BZ2 MF1,20201124,1
BZ2 MF1,20201125,1
BZ2 MF1,20201127,1
BZ2 MF1,20201130,1
BZ2 MF1,20201201,1
BZ2 MF1,20201202,1
BZ2 MF1,20201203,1
BZ2 MF1,20201204,1
BZ2 MF1,20201207,1
BZ2 MF1,20201208,1
BZ2 MF1,20201209,1
BZ2 MF1,20201210,1
BZ2 MF1,20201211,1
BZ2 MF1,20201214,1
BZ2 MF1,20201215,1
BZ2 MF1,20201216,1
BZ2 MF1,20201217,1
BZ2 MF1,20201218,1
SV2 NONUIMF,20201123,1
SV2 NONUIMF,20201124,1
SV2 NONUIMF,20201125,1
SV2 NONUIMF,20201127,1
SV2 NONUIMF,20201130,1
SV2 NONUIMF,20201201,1
SV2 NONUIMF,20201202,1
SV2 NONUIMF,20201203,1
SV2 NONUIMF,20201204,1
SV2 NONUIMF,20201207,1
SV2 NONUIMF,20201208,1
SV2 NONUIMF,20201209,1
SV2 NONUIMF,20201210,1
SV2 NONUIMF,20201211,1
SV2 NONUIMF,20201214,1
SV2 NONUIMF,20201215,1
SV2 NONUIMF,20201216,1
SV2 NONUIMF,20201217,1
SV2 NONUIMF,20201218,1
GR1 NOSCHMF,20200817,1
GR1 NOSCHMF,20200818,1
GR1 NOSCHMF,20200819,1
GR1 NOSCHMF,20200820,1
GR1 NOSCHMF,20200821,1
GR1 NOSCHMF,20200824,1
GR1 NOSCHMF,20200825,1
GR1 NOSCHMF,20200826,1
GR1 NOSCHMF,20200827,1
GR1 NOSCHMF,20200828,1
GR1 NOSCHMF,20200831,1
GR1 NOSCHMF,20200901,1
GR1 NOSCHMF,20200902,1
GR1 NOSCHMF,20200903,1
GR1 NOSCHMF,20200904,1
GR1 NOSCHMF,20200908,1
GR1 NOSCHMF,20200909,1
GR1 NOSCHMF,20200910,1
GR1 NOSCHMF,20200911,1
GR1 NOSCHMF,20200914,1
GR1 NOSCHMF,20200915,1
GR1 NOSCHMF,20200916,1
GR1 NOSCHMF,20200917,1
GR1 NOSCHMF,20200918,1
GR1 NOSCHMF,20200921,1
GR1 NOSCHMF,20200922,1
GR1 NOSCHMF,20200923,1
GR1 NOSCHMF,20200924,1
GR1 NOSCHMF,20200925,1
GR1 NOSCHMF,20200928,1
GR1 NOSCHMF,20200929,1
GR1 NOSCHMF,20200930,1
GR1 NOSCHMF,20201001,1
GR1 NOSCHMF,20201002,1
GR1 NOSCHMF,20201005,1
GR1 NOSCHMF,20201006,1
GR1 NOSCHMF,20201007,1
GR1 NOSCHMF,20201008,1
GR1 NOSCHMF,20201009,1
GR1 NOSCHMF,20201012,1
GR1 NOSCHMF,20201013,1
GR1 NOSCHMF,20201014,1
GR1 NOSCHMF,20201015,1
GR1 NOSCHMF,20201016,1
GR1 NOSCHMF,20201019,1
GR1 NOSCHMF,20201020,1
GR1 NOSCHMF,20201021,1
GR1 NOSCHMF,20201022,1
GR1 NOSCHMF,20201023,1
GR1 NOSCHMF,20201026,1
GR1 NOSCHMF,20201027,1
GR1 NOSCHMF,20201028,1
GR1 NOSCHMF,20201029,1
GR1 NOSCHMF,20201030,1
GR1 NOSCHMF,20201102,1
GR1 NOSCHMF,20201103,1
GR1 NOSCHMF,20201104,1
GR1 NOSCHMF,20201105,1
GR1 NOSCHMF,20201106,1
GR1 NOSCHMF,20201109,1
GR1 NOSCHMF,20201110,1
GR1 NOSCHMF,20201111,1
GR1 NOSCHMF,20201112,1
GR1 NOSCHMF,20201113,1
GR1 NOSCHMF,20201116,1
GR1 NOSCHMF,20201117,1
GR1 NOSCHMF,20201118,1
GR1 NOSCHMF,20201119,1
GR1 NOSCHMF,20201120,1
GR1 NOSCHMF,20201123,1
GR1 NOSCHMF,20201124,1
GR1 NOSCHMF,20201125,1
GR1 NOSCHMF,20201127,1
GR1 NOSCHMF,20201130,1
GR1 NOSCHMF,20201201,1
GR1 NOSCHMF,20201202,1
GR1 NOSCHMF,20201203,1
GR1 NOSCHMF,20201204,1
GR1 NOSCHMF,20201207,1
GR1 NOSCHMF,20201208,1
GR1 NOSCHMF,20201209,1
GR1 NOSCHMF,20201210,1
GR1 NOSCHMF,20201211,1
GR1 NOSCHMF,20201214,1
GR1 NOSCHMF,20201215,1
GR1 NOSCHMF,20201216,1
GR1 NOSCHMF,20201217,1
GR1 NOSCHMF,20201218,1
T2UISA,20201114,1
T1UISA,20201114,1
SV1 NON UI SA,20201121,1
SV1 NON UI SA,20201128,1
SV1 NON UI SA,20201205,1
SV1 NON UI SA,20201212,1
SV1 NON UI SA,20201219,1
Y4 MF,20201116,1
Y4 MF,20201117,1
Y4 MF,20201118,1
Y4 MF,20201119,1
Y4 MF,20201120,1
Y4 MF,20201123,1
Y4 MF,20201124,1
Y4 MF,20201125,1
Y4 MF,20201127,1
Y4 MF,20201130,1
Y4 MF,20201201,1
Y4 MF,20201202,1
Y4 MF,20201203,1
Y4 MF,20201204,1
Y4 MF,20201207,1
Y4 MF,20201208,1
Y4 MF,20201209,1
Y4 MF,20201210,1
Y4 MF,20201211,1
Y4 MF,20201214,1
Y4 MF,20201215,1
Y4 MF,20201216,1
Y4 MF,20201217,1
Y4 MF,20201218,1
I8 UIMF,20201116,1
I8 UIMF,20201117,1
I8 UIMF,20201118,1
I8 UIMF,20201119,1
I8 UIMF,20201120,1
SV2UISA V1,20200822,1
SV2UISA V1,20200829,1
SV2UISA V1,20200905,1
SV2UISA V1,20200912,1
SV2UISA V1,20200919,1
SV2UISA V1,20200926,1
SV2UISA V1,20201003,1
SV2UISA V1,20201010,1
SV2UISA V1,20201017,1
SV2UISA V1,20201024,1
SV2UISA V1,20201031,1
SV2UISA V1,20201107,1
GR1 SU V1,20200816,1
GR1 SU V1,20200823,1
GR1 SU V1,20200830,1
GR1 SU V1,20200906,1
GR1 SU V1,20200913,1
GR1 SU V1,20200920,1
GR1 SU V1,20200927,1
GR1 SU V1,20201004,1
GR1 SU V1,20201011,1
GR1 SU V1,20201018,1
GR1 SU V1,20201025,1
GR1 SU V1,20201101,1
GR1 SU V1,20201108,1
GNX1 NOSCHMF,20201116,1
GNX1 NOSCHMF,20201117,1
GNX1 NOSCHMF,20201118,1
GNX1 NOSCHMF,20201119,1
GNX1 NOSCHMF,20201120,1
GNX1 NOSCHMF,20201123,1
GNX1 NOSCHMF,20201124,1
GNX1 NOSCHMF,20201125,1
GNX1 NOSCHMF,20201127,1
GNX1 NOSCHMF,20201130,1
GNX1 NOSCHMF,20201201,1
GNX1 NOSCHMF,20201202,1
GNX1 NOSCHMF,20201203,1
GNX1 NOSCHMF,20201204,1
GNX1 NOSCHMF,20201207,1
GNX1 NOSCHMF,20201208,1
GNX1 NOSCHMF,20201209,1
GNX1 NOSCHMF,20201210,1
GNX1 NOSCHMF,20201211,1
GNX1 NOSCHMF,20201214,1
GNX1 NOSCHMF,20201215,1
GNX1 NOSCHMF,20201216,1
GNX1 NOSCHMF,20201217,1
GNX1 NOSCHMF,20201218,1
LM2SA V1,20200822,1
LM2SA V1,20200829,1
LM2SA V1,20200905,1
LM2SA V1,20200912,1
LM2SA V1,20200919,1
LM2SA V1,20200926,1
LM2SA V1,20201003,1
LM2SA V1,20201010,1
LM2SA V1,20201017,1
LM2SA V1,20201024,1
LM2SA V1,20201031,1
LM2SA V1,20201107,1
R2 MF V1,20200817,1
R2 MF V1,20200818,1
R2 MF V1,20200819,1
R2 MF V1,20200820,1
R2 MF V1,20200821,1
R2 MF V1,20200824,1
R2 MF V1,20200825,1
R2 MF V1,20200826,1
R2 MF V1,20200827,1
R2 MF V1,20200828,1
R2 MF V1,20200831,1
R2 MF V1,20200901,1
R2 MF V1,20200902,1
R2 MF V1,20200903,1
R2 MF V1,20200904,1
R2 MF V1,20200908,1
R2 MF V1,20200909,1
R2 MF V1,20200910,1
R2 MF V1,20200911,1
R2 MF V1,20200914,1
R2 MF V1,20200915,1
R2 MF V1,20200916,1
R2 MF V1,20200917,1
R2 MF V1,20200918,1
R2 MF V1,20200921,1
R2 MF V1,20200922,1
R2 MF V1,20200923,1
R2 MF V1,20200924,1
R2 MF V1,20200925,1
R2 MF V1,20200928,1
R2 MF V1,20200929,1
R2 MF V1,20200930,1
R2 MF V1,20201001,1
R2 MF V1,20201002,1
R2 MF V1,20201005,1
R2 MF V1,20201006,1
R2 MF V1,20201007,1
R2 MF V1,20201008,1
R2 MF V1,20201009,1
R2 MF V1,20201012,1
R2 MF V1,20201013,1
R2 MF V1,20201014,1
R2 MF V1,20201015,1
R2 MF V1,20201016,1
R2 MF V1,20201019,1
R2 MF V1,20201020,1
R2 MF V1,20201021,1
R2 MF V1,20201022,1
R2 MF V1,20201023,1
R2 MF V1,20201026,1
R2 MF V1,20201027,1
R2 MF V1,20201028,1
R2 MF V1,20201029,1
R2 MF V1,20201030,1
R2 MF V1,20201102,1
R2 MF V1,20201103,1
R2 MF V1,20201104,1
R2 MF V1,20201105,1
R2 MF V1,20201106,1
R2 MF V1,20201109,1
R2 MF V1,20201110,1
R2 MF V1,20201111,1
R2 MF V1,20201112,1
R2 MF V1,20201113,1
GN2UISA,20201114,1
L2SA,20200822,1
L2SA,20200829,1
L2SA,20200905,1
L2SA,20200912,1
L2SA,20200919,1
L2SA,20200926,1
L2SA,20201003,1
L2SA,20201010,1
L2SA,20201017,1
L2SA,20201024,1
L2SA,20201031,1
L2SA,20201107,1
L2SA,20201114,1
L2SA,20201121,1
L2SA,20201128,1
L2SA,20201205,1
L2SA,20201212,1
L2SA,20201219,1
GR3 NON UI MF V1,20200817,1
GR3 NON UI MF V1,20200818,1
GR3 NON UI MF V1,20200819,1
GR3 NON UI MF V1,20200820,1
I1UISA,20201114,1
I1UI SU V1,20200823,1
I1UI SU V1,20200830,1
I1UI SU V1,20200906,1
I1UI SU V1,20200913,1
I1UI SU V1,20200920,1
I1UI SU V1,20200927,1
I1UI SU V1,20201004,1
I1UI SU V1,20201011,1
I1UI SU V1,20201018,1
I1UI SU V1,20201025,1
I1UI SU V1,20201101,1
I1UI SU V1,20201108,1
Y2 NON UI SA,20201121,1
Y2 NON UI SA,20201128,1
Y2 NON UI SA,20201205,1
Y2 NON UI SA,20201212,1
Y2 NON UI SA,20201219,1
GN1 SU V1,20200816,1
GN1 SU V1,20200823,1
GN1 SU V1,20200830,1
GN1 SU V1,20200906,1
GN1 SU V1,20200913,1
GN1 SU V1,20200920,1
GN1 SU V1,20200927,1
GN1 SU V1,20201004,1
GN1 SU V1,20201011,1
GN1 SU V1,20201018,1
GN1 SU V1,20201025,1
GN1 SU V1,20201101,1
GN1 SU V1,20201108,1
16A#1 SHOW SCH,20200824,1
16A#1 SHOW SCH,20200825,1
16A#1 SHOW SCH,20200827,1
16A#1 SHOW SCH,20200828,1
16A#1 SHOW SCH,20200831,1
16A#1 SHOW SCH,20200901,1
16A#1 SHOW SCH,20200903,1
16A#1 SHOW SCH,20200904,1
16A#1 SHOW SCH,20200908,1
16A#1 SHOW SCH,20200910,1
16A#1 SHOW SCH,20200911,1
16A#1 SHOW SCH,20200914,1
16A#1 SHOW SCH,20200915,1
16A#1 SHOW SCH,20200917,1
16A#1 SHOW SCH,20200918,1
16A#1 SHOW SCH,20200921,1
16A#1 SHOW SCH,20200922,1
16A#1 SHOW SCH,20200924,1
16A#1 SHOW SCH,20200925,1
16A#1 SHOW SCH,20200928,1
16A#1 SHOW SCH,20200929,1
16A#1 SHOW SCH,20201001,1
16A#1 SHOW SCH,20201002,1
16A#1 SHOW SCH,20201005,1
16A#1 SHOW SCH,20201006,1
16A#1 SHOW SCH,20201008,1
16A#1 SHOW SCH,20201009,1
16A#1 SHOW SCH,20201012,1
16A#1 SHOW SCH,20201013,1
16A#1 SHOW SCH,20201015,1
16A#1 SHOW SCH,20201016,1
16A#1 SHOW SCH,20201019,1
16A#1 SHOW SCH,20201020,1
16A#1 SHOW SCH,20201022,1
16A#1 SHOW SCH,20201023,1
16A#1 SHOW SCH,20201026,1
16A#1 SHOW SCH,20201027,1
16A#1 SHOW SCH,20201029,1
16A#1 SHOW SCH,20201030,1
16A#1 SHOW SCH,20201102,1
16A#1 SHOW SCH,20201103,1
16A#1 SHOW SCH,20201105,1
16A#1 SHOW SCH,20201106,1
16A#1 SHOW SCH,20201109,1
16A#1 SHOW SCH,20201110,1
16A#1 SHOW SCH,20201112,1
16A#1 SHOW SCH,20201113,1
16A#1 SHOW SCH,20201116,1
16A#1 SHOW SCH,20201117,1
16A#1 SHOW SCH,20201119,1
16A#1 SHOW SCH,20201120,1
16A#1 SHOW SCH,20201123,1
16A#1 SHOW SCH,20201124,1
16A#1 SHOW SCH,20201130,1
16A#1 SHOW SCH,20201201,1
16A#1 SHOW SCH,20201203,1
16A#1 SHOW SCH,20201204,1
16A#1 SHOW SCH,20201207,1
16A#1 SHOW SCH,20201208,1
16A#1 SHOW SCH,20201210,1
16A#1 SHOW SCH,20201211,1
16A#1 SHOW SCH,20201214,1
16A#1 SHOW SCH,20201215,1
16A#1 SHOW SCH,20201217,1
16A#1 SHOW SCH,20201218,1
T2UISU V1,20200823,1
T2UISU V1,20200830,1
T2UISU V1,20200906,1
T2UISU V1,20200913,1
T2UISU V1,20200920,1
T2UISU V1,20200927,1
T2UISU V1,20201004,1
T2UISU V1,20201011,1
T2UISU V1,20201018,1
T2UISU V1,20201025,1
T2UISU V1,20201101,1
T2UISU V1,20201108,1
Y2 MF V1,20200817,1
Y2 MF V1,20200818,1
Y2 MF V1,20200819,1
Y2 MF V1,20200820,1
Y2 MF V1,20200821,1
Y2 MF V1,20200824,1
Y2 MF V1,20200825,1
Y2 MF V1,20200826,1
Y2 MF V1,20200827,1
Y2 MF V1,20200828,1
Y2 MF V1,20200831,1
Y2 MF V1,20200901,1
Y2 MF V1,20200902,1
Y2 MF V1,20200903,1
Y2 MF V1,20200904,1
Y2 MF V1,20200908,1
Y2 MF V1,20200909,1
Y2 MF V1,20200910,1
Y2 MF V1,20200911,1
Y2 MF V1,20200914,1
Y2 MF V1,20200915,1
Y2 MF V1,20200916,1
Y2 MF V1,20200917,1
Y2 MF V1,20200918,1
Y2 MF V1,20200921,1
Y2 MF V1,20200922,1
Y2 MF V1,20200923,1
Y2 MF V1,20200924,1
Y2 MF V1,20200925,1
Y2 MF V1,20200928,1
Y2 MF V1,20200929,1
Y2 MF V1,20200930,1
Y2 MF V1,20201001,1
Y2 MF V1,20201002,1
Y2 MF V1,20201005,1
Y2 MF V1,20201006,1
Y2 MF V1,20201007,1
Y2 MF V1,20201008,1
Y2 MF V1,20201009,1
Y2 MF V1,20201012,1
Y2 MF V1,20201013,1
Y2 MF V1,20201014,1
Y2 MF V1,20201015,1
Y2 MF V1,20201016,1
Y2 MF V1,20201019,1
Y2 MF V1,20201020,1
Y2 MF V1,20201021,1
Y2 MF V1,20201022,1
Y2 MF V1,20201023,1
Y2 MF V1,20201026,1
Y2 MF V1,20201027,1
Y2 MF V1,20201028,1
Y2 MF V1,20201029,1
Y2 MF V1,20201030,1
Y2 MF V1,20201102,1
Y2 MF V1,20201103,1
Y2 MF V1,20201104,1
Y2 MF V1,20201105,1
Y2 MF V1,20201106,1
Y2 MF V1,20201109,1
Y2 MF V1,20201110,1
Y2 MF V1,20201111,1
Y2 MF V1,20201112,1
Y2 MF V1,20201113,1
GN2SU V1,20200816,1
GN2SU V1,20200823,1
GN2SU V1,20200830,1
GN2SU V1,20200906,1
GN2SU V1,20200913,1
GN2SU V1,20200920,1
GN2SU V1,20200927,1
GN2SU V1,20201004,1
GN2SU V1,20201011,1
GN2SU V1,20201018,1
GN2SU V1,20201025,1
GN2SU V1,20201101,1
GN2SU V1,20201108,1
16A#2 SHOW SCH,20200824,1
16A#2 SHOW SCH,20200825,1
16A#2 SHOW SCH,20200827,1
16A#2 SHOW SCH,20200828,1
16A#2 SHOW SCH,20200831,1
16A#2 SHOW SCH,20200901,1
16A#2 SHOW SCH,20200903,1
16A#2 SHOW SCH,20200904,1
16A#2 SHOW SCH,20200908,1
16A#2 SHOW SCH,20200910,1
16A#2 SHOW SCH,20200911,1
16A#2 SHOW SCH,20200914,1
16A#2 SHOW SCH,20200915,1
16A#2 SHOW SCH,20200917,1
16A#2 SHOW SCH,20200918,1
16A#2 SHOW SCH,20200921,1
16A#2 SHOW SCH,20200922,1
16A#2 SHOW SCH,20200924,1
16A#2 SHOW SCH,20200925,1
16A#2 SHOW SCH,20200928,1
16A#2 SHOW SCH,20200929,1
16A#2 SHOW SCH,20201001,1
16A#2 SHOW SCH,20201002,1
16A#2 SHOW SCH,20201005,1
16A#2 SHOW SCH,20201006,1
16A#2 SHOW SCH,20201008,1
16A#2 SHOW SCH,20201009,1
16A#2 SHOW SCH,20201012,1
16A#2 SHOW SCH,20201013,1
16A#2 SHOW SCH,20201015,1
16A#2 SHOW SCH,20201016,1
16A#2 SHOW SCH,20201019,1
16A#2 SHOW SCH,20201020,1
16A#2 SHOW SCH,20201022,1
16A#2 SHOW SCH,20201023,1
16A#2 SHOW SCH,20201026,1
16A#2 SHOW SCH,20201027,1
16A#2 SHOW SCH,20201029,1
16A#2 SHOW SCH,20201030,1
16A#2 SHOW SCH,20201102,1
16A#2 SHOW SCH,20201103,1
16A#2 SHOW SCH,20201105,1
16A#2 SHOW SCH,20201106,1
16A#2 SHOW SCH,20201109,1
16A#2 SHOW SCH,20201110,1
16A#2 SHOW SCH,20201112,1
16A#2 SHOW SCH,20201113,1
16A#2 SHOW SCH,20201116,1
16A#2 SHOW SCH,20201117,1
16A#2 SHOW SCH,20201119,1
16A#2 SHOW SCH,20201120,1
16A#2 SHOW SCH,20201123,1
16A#2 SHOW SCH,20201124,1
16A#2 SHOW SCH,20201130,1
16A#2 SHOW SCH,20201201,1
16A#2 SHOW SCH,20201203,1
16A#2 SHOW SCH,20201204,1
16A#2 SHOW SCH,20201207,1
16A#2 SHOW SCH,20201208,1
16A#2 SHOW SCH,20201210,1
16A#2 SHOW SCH,20201211,1
16A#2 SHOW SCH,20201214,1
16A#2 SHOW SCH,20201215,1
16A#2 SHOW SCH,20201217,1
16A#2 SHOW SCH,20201218,1
GR1SA,20201114,1
GR1SA,20201121,1
GR1SA,20201128,1
GR1SA,20201205,1
GR1SA,20201212,1
GR1SA,20201219,1
GN3 MF V1,20200817,1
GN3 MF V1,20200818,1
GN3 MF V1,20200819,1
GN3 MF V1,20200820,1
GN3 MF V1,20200821,1
GN3 MF V1,20200824,1
GN3 MF V1,20200825,1
GN3 MF V1,20200826,1
GN3 MF V1,20200827,1
GN3 MF V1,20200828,1
GN3 MF V1,20200831,1
GN3 MF V1,20200901,1
GN3 MF V1,20200902,1
GN3 MF V1,20200903,1
GN3 MF V1,20200904,1
GN3 MF V1,20200908,1
GN3 MF V1,20200909,1
GN3 MF V1,20200910,1
GN3 MF V1,20200911,1
GN3 MF V1,20200914,1
GN3 MF V1,20200915,1
GN3 MF V1,20200916,1
GN3 MF V1,20200917,1
GN3 MF V1,20200918,1
GN3 MF V1,20200921,1
GN3 MF V1,20200922,1
GN3 MF V1,20200923,1
GN3 MF V1,20200924,1
GN3 MF V1,20200925,1
GN3 MF V1,20200928,1
GN3 MF V1,20200929,1
GN3 MF V1,20200930,1
GN3 MF V1,20201001,1
GN3 MF V1,20201002,1
GN3 MF V1,20201005,1
GN3 MF V1,20201006,1
GN3 MF V1,20201007,1
GN3 MF V1,20201008,1
GN3 MF V1,20201009,1
GN3 MF V1,20201012,1
GN3 MF V1,20201013,1
GN3 MF V1,20201014,1
GN3 MF V1,20201015,1
GN3 MF V1,20201016,1
GN3 MF V1,20201019,1
GN3 MF V1,20201020,1
GN3 MF V1,20201021,1
GN3 MF V1,20201022,1
GN3 MF V1,20201023,1
GN3 MF V1,20201026,1
GN3 MF V1,20201027,1
GN3 MF V1,20201028,1
GN3 MF V1,20201029,1
GN3 MF V1,20201030,1
GN3 MF V1,20201102,1
GN3 MF V1,20201103,1
GN3 MF V1,20201104,1
GN3 MF V1,20201105,1
GN3 MF V1,20201106,1
GN3 MF V1,20201109,1
GN3 MF V1,20201110,1
GN3 MF V1,20201111,1
GN3 MF V1,20201112,1
GN3 MF V1,20201113,1
SV1 UIMF V1,20200821,1
SV1 UIMF V1,20200824,1
SV1 UIMF V1,20200825,1
SV1 UIMF V1,20200826,1
SV1 UIMF V1,20200827,1
SV1 UIMF V1,20200828,1
SV1 UIMF V1,20200831,1
SV1 UIMF V1,20200901,1
SV1 UIMF V1,20200902,1
SV1 UIMF V1,20200903,1
SV1 UIMF V1,20200904,1
SV1 UIMF V1,20200908,1
SV1 UIMF V1,20200909,1
SV1 UIMF V1,20200910,1
SV1 UIMF V1,20200911,1
SV1 UIMF V1,20200914,1
SV1 UIMF V1,20200915,1
SV1 UIMF V1,20200916,1
SV1 UIMF V1,20200917,1
SV1 UIMF V1,20200918,1
SV1 UIMF V1,20200921,1
SV1 UIMF V1,20200922,1
SV1 UIMF V1,20200923,1
SV1 UIMF V1,20200924,1
SV1 UIMF V1,20200925,1
SV1 UIMF V1,20200928,1
SV1 UIMF V1,20200929,1
SV1 UIMF V1,20200930,1
SV1 UIMF V1,20201001,1
SV1 UIMF V1,20201002,1
SV1 UIMF V1,20201005,1
SV1 UIMF V1,20201006,1
SV1 UIMF V1,20201007,1
SV1 UIMF V1,20201008,1
SV1 UIMF V1,20201009,1
SV1 UIMF V1,20201012,1
SV1 UIMF V1,20201013,1
SV1 UIMF V1,20201014,1
SV1 UIMF V1,20201015,1
SV1 UIMF V1,20201016,1
SV1 UIMF V1,20201019,1
SV1 UIMF V1,20201020,1
SV1 UIMF V1,20201021,1
SV1 UIMF V1,20201022,1
SV1 UIMF V1,20201023,1
SV1 UIMF V1,20201026,1
SV1 UIMF V1,20201027,1
SV1 UIMF V1,20201028,1
SV1 UIMF V1,20201029,1
SV1 UIMF V1,20201030,1
SV1 UIMF V1,20201102,1
SV1 UIMF V1,20201103,1
SV1 UIMF V1,20201104,1
SV1 UIMF V1,20201105,1
SV1 UIMF V1,20201106,1
SV1 UIMF V1,20201109,1
SV1 UIMF V1,20201110,1
SV1 UIMF V1,20201111,1
SV1 UIMF V1,20201112,1
SV1 UIMF V1,20201113,1
G1 MF,20200817,1
G1 MF,20200818,1
G1 MF,20200819,1
G1 MF,20200820,1
G1 MF,20200821,1
G1 MF,20200824,1
G1 MF,20200825,1
G1 MF,20200826,1
G1 MF,20200827,1
G1 MF,20200828,1
G1 MF,20200831,1
G1 MF,20200901,1
G1 MF,20200902,1
G1 MF,20200903,1
G1 MF,20200904,1
G1 MF,20200908,1
G1 MF,20200909,1
G1 MF,20200910,1
G1 MF,20200911,1
G1 MF,20200914,1
G1 MF,20200915,1
G1 MF,20200916,1
G1 MF,20200917,1
G1 MF,20200918,1
G1 MF,20200921,1
G1 MF,20200922,1
G1 MF,20200923,1
G1 MF,20200924,1
G1 MF,20200925,1
G1 MF,20200928,1
G1 MF,20200929,1
G1 MF,20200930,1
G1 MF,20201001,1
G1 MF,20201002,1
G1 MF,20201005,1
G1 MF,20201006,1
G1 MF,20201007,1
G1 MF,20201008,1
G1 MF,20201009,1
G1 MF,20201012,1
G1 MF,20201013,1
G1 MF,20201014,1
G1 MF,20201015,1
G1 MF,20201016,1
